law_id,type,title,kana,effective_date
306M10000010022,府省令,抵当証券法施行細則,ていとうしょうけんほうせこうさいそく,令和六年六月二十四日
306M10000040023,府省令,無尽業法施行細則,むじんぎょうほうしこうさいそく,令和七年九月三十日
306M10000040027,府省令,昭和六年大蔵省令第二十七号（特別会計ノ恩給負担金ヲ一般会計ニ繰入ルルコトニ関スル法律施行事務取扱細則）,とくべつかいけいのおんきゅうふたんきんをいっぱんかいけいにくりいるることにかんするほうりつしこうじむとりあつかいさいそく,平成十三年一月六日
307AC0000000016,法律,昭和七年法律第十六号（国債ノ価額計算ニ関スル法律）,こくさいのかがくけいさんにかんするほうりつ,平成十八年五月一日
307AC0000000020,法律,手形法,てがたほう,令和十年六月十三日
307IO0000000012,勅令,昭和七年勅令第十二号（明治四十二年法律第二十二号第一条第二項ノ規定ニ依リ樹木ノ集団ノ範囲ヲ定ムルノ件）,めいじよんじゅうにねんほうりつだいにじゅうにごうだいいちじょうだいにこうのきていによりじゅもくのしゅうだんのはんいをさだむるのけん,昭和七年二月三日
308AC0000000011,法律,船舶安全法,せんぱくあんぜんほう,令和七年六月一日
308AC0000000021,法律,農村負債整理組合法,のうそんふさいせいりくみあいほう,令和七年六月一日
308AC0000000030,法律,農業動産信用法,のうぎょうどうさんしんようほう,令和七年六月一日
308AC0000000057,法律,小切手法,こぎってほう,令和二年四月一日
308AC1000000042,法律,昭和八年法律第四十二号（身元保証ニ関スル法律）,みもとほしょうにかんするほうりつ,昭和八年四月一日
308IO0000000307,勅令,農業動産信用法施行令,のうぎょうどうさんしんようほうしこうれい,平成三十一年三月二十五日
308IO0000000309,勅令,農業用動産抵当権実行令,のうぎょうようどうさんていとうけんじっこうれい,平成二十五年一月一日
308IO0000000316,勅令,拒絶証書令,きょぜつしょうしょれい,昭和四十一年十二月二十日
308IO0000000317,勅令,昭和八年勅令第三百十七号（小切手ノ呈示期間ノ特例ニ関スル件）,こぎってのていじきかんのとくれいにかんするけん,昭和八年十二月十三日
308IO0000000329,勅令,昭和八年勅令第三百二十九号（小切手法ノ適用ニ付銀行ト同視スベキ人又ハ施設ヲ定ムルノ件）,こぎってほうのてきようにつきぎんこうとどうしすべきひとまたはしせつをさだむるのけん,平成二十年十月一日
308M10000010033,府省令,自動車交通事業財団抵当登記取扱手続,じどうしゃこうつうじぎょうざいだんていとうとうきとりあつかいてつづき,昭和二十四年六月一日
308M10001000051,府省令,国際信号旗ノ寸法ニ関スル件,こくさいしんごうきのすんぽうにかんするけん,昭和四十四年三月十九日
308M10010048000,府省令,農村負債整理組合法施行規則,のうそんふさいせいりくみあいほうしこうきそく,昭和十九年五月二十六日
309IO0000000013,勅令,船舶安全法施行令,せんぱくあんぜんほうしこうれい,平成二十八年四月一日
309M10001000006,府省令,船舶設備規程,せんぱくせつびきてい,令和八年一月一日
309M10011000000,府省令,漁船特殊規則,ぎょせんとくしゅきそく,平成十三年一月六日
309M10011000001,府省令,漁船特殊規程,ぎょせんとくしゅきてい,令和六年一月一日
310M10000040008,府省令,昭和十年大蔵省令第八号（供託官吏ノ振出シタル小切手ニシテ其ノ振出日附後一年ヲ経過シタル場合及供託金ガ政府ノ所得ニ帰シタル場合ノ取扱方ニ関スル件）,きょうたくかんりのふりだししたるこぎってにしてそのふりだしひづけごいちねんをけいかしたるばあいおよびきょうたくきんがせいふのしょとくにきしたるばあいのとりあつかいかたにかんするけん,昭和十年四月十五日
311M10000020004,府省令,昭和十一年外務省令第四号（外務省並ニ在外公館ヘ納ムル収入印紙ノ消印方）,がいむしょうならびにざいがいこうかんへおさむるしゅうにゅういんしのけしいんほう,昭和十一年二月十二日
311M10001000071,府省令,英国船舶ノ検査ニ関スル件,えいこくせんぱくのけんさにかんするけん,昭和三十八年十月一日
312AC0000000025,法律,森林保険法,しんりんほけんほう,平成二十九年四月一日
312IO0000000009,勅令,文化勲章令,ぶんかくんしょうれい,昭和十二年二月十一日
312M10000040014,府省令,昭和十二年大蔵省令第十四号（収入印紙ノ紙質ニ関スル件）,しゅうにゅういんしのししつにかんするけん,昭和十二年五月二十一日
312M10001000031,府省令,船用品試験機試験規程,ふねようひんしけんきしけんきてい,昭和二十年五月十九日
313AC0000000071,法律,陸上交通事業調整法,りくじょうこうつうじぎょうちょうせいほう,平成二十八年四月一日
313IO0000000517,勅令,陸上交通事業調整法施行令,りくじょうこうつうじぎょうちょうせいほうしこうれい,平成十三年一月六日
313M10000808001,府省令,陸上交通事業調整法施行規則,りくじょうこうつうじぎょうちょうせいほうしこうきそく,平成十九年四月三日
314AC0000000073,法律,船員保険法,せんいんほけんほう,令和十年四月一日
314M10000040025,府省令,昭和十四年大蔵省令第二十五号（明治四十二年法律第九号但書ノ規定ニ依ル命令ノ件）,めいじよんじゅうにねんほうりつだいきゅうごうただしがきのきていによるめいれいのけん,昭和十四年六月十三日
314M10000040026,府省令,昭和十四年大蔵省令第二十六号（明治四十一年勅令第二百八十七号第二項ノ規定ニ依リ国債ノ発行価格ニ加算スベキ金額ニ関スル件）,めいじよんじゅういちねんちょくれいだいにひゃくはちじゅうななごうだいにこうのきていによりこくさいのはっこうかかくにかさんすべききんがくにかんするけん,昭和十四年六月十三日
315IO0000000488,勅令,紀元二千六百年祝典記念章令,きげんにせんろくぴゃくねんしゅくてんきねんしょうれい,昭和十五年七月二十七日
315IO0000000943,勅令,昭和十五年勅令第九百四十三号（農村負債整理組合法第八条ノ規定ニ依リ同法第十一条ノ事業ヲ行フコトヲ得ル法人ヲ定ムルノ件）,のうそんふさいせいりくみあいほうだいはちじょうのきていによりどうほうだいじゅういちじょうのじぎょうをおこなうことをえるほうじんをさだむるのけん,昭和十八年九月十日
315M10000100005,府省令,船員保険法施行規則,せんいんほけんほうしこうきそく,令和八年四月一日
316IO0000000363,勅令,昭和十六年勅令第三百六十三号（無尽業法第二十一条ノ八ノ規定ニ依ル登記ニ関スル件）,むじんぎょうほうだいにじゅういちじょうのはちのきていによるとうきにかんするけん,平成十八年五月一日
316M10000010026,府省令,無尽会社ノ管理ニ関スル登記取扱手続,むじんかいしゃノかんりニかんスルとうきとりあつかいてつづき,平成十七年三月七日
317M10000800003,府省令,鉄道運輸規程,てつどううんゆきてい,令和五年十月十五日
318AC0000000043,法律,金融機関の信託業務の兼営等に関する法律,きんゆうきかんのしんたくぎょうむのけんえいとうにかんするほうりつ,令和七年六月一日
318AC0000000061,法律,昭和十八年法律第六十一号（占領地軍政官憲ノ為シタル行為ノ法律上ノ効力等ニ関スル法律）,せんりょうちぐんせいかんけんのなしたるこういのほうりつじょうのこうりょくとうにかんするほうりつ,昭和十八年三月十五日
318AC0000000088,法律,昭和十八年法律第八十八号（陪審法ノ停止ニ関スル法律）,ばいしんほうのていしにかんするほうりつ,昭和二十一年三月二十三日
318IO0000000618,勅令,昭和十八年勅令第六百十八号（昭和六年法律第八号ニ依リ各特別会計ヨリ一般会計ニ繰入ルル金額ノ計算ニ関スル特例ニ関スル件）,しょうわろくねんほうりつだいはちごうによりかくとくべつかいけいよりいっぱんかいけいにくりいるるきんがくのけいさんにかんするとくれいにかんするけん,昭和十八年七月二十八日
318IO0000000622,勅令,昭和十八年勅令第六百二十二号（占領地軍政官憲ノ為シタル行為ノ法律上ノ効力等ニ関スル法律ノ施行ニ関スル件）,せんりょうちぐんせいかんけんのなしたるこういのほうりつじょうのこうりょくとうにかんするほうりつのせこうにかんするけん,昭和十八年七月二十八日
